X,Y,U,V,P
0.681250,0.868750,0.246291,-0.084031,0.094533
0.693750,0.868750,0.234461,-0.093268,0.117607
0.706250,0.868750,0.221535,-0.103191,0.142949
0.718750,0.868750,0.207488,-0.113876,0.170785
0.731250,0.868750,0.192303,-0.125406,0.201355
0.743750,0.868750,0.175973,-0.137867,0.234918
0.756250,0.868750,0.158506,-0.151346,0.271752
0.768750,0.868750,0.139936,-0.165930,0.312145
0.781250,0.868750,0.120324,-0.181701,0.356396
0.793750,0.868750,0.099773,-0.198726,0.404805
0.806250,0.868750,0.078441,-0.217048,0.457655
0.818750,0.868750,0.056554,-0.236665,0.515192
0.831250,0.868750,0.034426,-0.257509,0.577595
0.843750,0.868750,0.012480,-0.279410,0.644889
0.856250,0.868750,-0.008732,-0.302035,0.716989
0.868750,0.868750,-0.028506,-0.324838,0.793488
0.881250,0.868750,-0.046001,-0.346954,0.873429
0.893750,0.868750,-0.060259,-0.367129,0.955426
0.906250,0.868750,-0.070258,-0.383585,1.037288
0.918750,0.868750,-0.075027,-0.393920,1.115894
0.931250,0.868750,-0.073834,-0.395039,1.187047
0.943750,0.868750,-0.066457,-0.383190,1.245467
0.956250,0.868750,-0.053512,-0.354172,1.285012
0.968750,0.868750,-0.036768,-0.303809,1.299240
0.981250,0.868750,-0.019322,-0.228697,1.282372
0.993750,0.868750,-0.005448,-0.127147,1.230486
0.006250,0.881250,-0.006287,0.124711,-1.425125
0.018750,0.881250,-0.021961,0.221861,-1.475033
0.031250,0.881250,-0.040995,0.290889,-1.481781
0.043750,0.881250,-0.058485,0.334540,-1.452126
0.056250,0.881250,-0.071182,0.357311,-1.394720
0.068750,0.881250,-0.077493,0.364157,-1.318483
0.081250,0.881250,-0.077118,0.359651,-1.231296
0.093750,0.881250,-0.070591,0.347579,-1.139413
0.106250,0.881250,-0.058875,0.330855,-1.047387
0.118750,0.881250,-0.043078,0.311600,-0.958287
0.131250,0.881250,-0.024275,0.291285,-0.874010
0.143750,0.881250,-0.003417,0.270883,-0.795594
0.156250,0.881250,0.018691,0.251020,-0.723446
0.168750,0.881250,0.041404,0.232059,-0.657647
0.181250,0.881250,0.064229,0.214192,-0.597939
0.193750,0.881250,0.086799,0.197497,-0.543981
0.206250,0.881250,0.108843,0.181979,-0.495358
0.218750,0.881250,0.130171,0.167603,-0.451628
0.231250,0.881250,0.150649,0.154305,-0.412349
0.243750,0.881250,0.170194,0.142013,-0.377099
0.256250,0.881250,0.188752,0.130645,-0.345483
0.268750,0.881250,0.206298,0.120124,-0.317132
0.281250,0.881250,0.222824,0.110373,-0.291711
0.293750,0.881250,0.238334,0.101317,-0.268913
0.306250,0.881250,0.252842,0.092889,-0.248458
0.318750,0.881250,0.266369,0.085027,-0.230093
0.331250,0.881250,0.278937,0.077672,-0.213585
0.343750,0.881250,0.290571,0.070772,-0.198724
0.356250,0.881250,0.301298,0.064276,-0.185315
0.368750,0.881250,0.311144,0.058140,-0.173178
0.381250,0.881250,0.320132,0.052322,-0.162150
0.393750,0.881250,0.328286,0.046785,-0.152076
0.406250,0.881250,0.335627,0.041492,-0.142812
0.418750,0.881250,0.342174,0.036410,-0.134224
0.431250,0.881250,0.347944,0.031507,-0.126183
0.443750,0.881250,0.352950,0.026754,-0.118567
0.456250,0.881250,0.357204,0.022122,-0.111259
0.468750,0.881250,0.360714,0.017584,-0.104147
0.481250,0.881250,0.363487,0.013113,-0.097120
0.493750,0.881250,0.365524,0.008683,-0.090071
0.506250,0.881250,0.366825,0.004268,-0.082893
0.518750,0.881250,0.367388,-0.000158,-0.075481
0.531250,0.881250,0.367206,-0.004621,-0.067740
0.543750,0.881250,0.366270,-0.009147,-0.059581
0.556250,0.881250,0.364567,-0.013766,-0.050896
0.568750,0.881250,0.362082,-0.018506,-0.041573
0.581250,0.881250,0.358795,-0.023398,-0.031497
0.593750,0.881250,0.354685,-0.028475,-0.020549
0.606250,0.881250,0.349725,-0.033772,-0.008603
0.618750,0.881250,0.343886,-0.039326,0.004471
0.631250,0.881250,0.337136,-0.045181,0.018816
0.643750,0.881250,0.329438,-0.051380,0.034582
0.656250,0.881250,0.320752,-0.057974,0.051934
0.668750,0.881250,0.311037,-0.065016,0.071047
0.681250,0.881250,0.300248,-0.072568,0.092114
0.693750,0.881250,0.288338,-0.080694,0.115349
0.706250,0.881250,0.275260,-0.089469,0.140983
0.718750,0.881250,0.260969,-0.098974,0.169271
0.731250,0.881250,0.245422,-0.109296,0.200495
0.743750,0.881250,0.228581,-0.120533,0.234966
0.756250,0.881250,0.210420,-0.132787,0.273022
0.768750,0.881250,0.190930,-0.146170,0.315032
0.781250,0.881250,0.170125,-0.160793,0.361395
0.793750,0.881250,0.148051,-0.176768,0.412532
0.806250,0.881250,0.124806,-0.194196,0.468882
0.818750,0.881250,0.100552,-0.213152,0.530875
0.831250,0.881250,0.075537,-0.233667,0.598910
0.843750,0.881250,0.050125,-0.255692,0.673299
0.856250,0.881250,0.024826,-0.279051,0.754205
0.868750,0.881250,0.000327,-0.303368,0.841568
0.881250,0.881250,-0.022471,-0.327963,0.934774
0.893750,0.881250,-0.042454,-0.351722,1.032729
0.906250,0.881250,-0.058350,-0.372954,1.133270
0.918750,0.881250,-0.068804,-0.389198,1.233054
0.931250,0.881250,-0.072585,-0.397057,1.327171
0.943750,0.881250,-0.068913,-0.392119,1.408937
0.956250,0.881250,-0.057930,-0.369085,1.469972
0.968750,0.881250,-0.041232,-0.322265,1.500822
0.981250,0.881250,-0.022285,-0.246577,1.492325
0.993750,0.881250,-0.006404,-0.138990,1.437668
0.006250,0.893750,-0.007566,0.138276,-1.644265
0.018750,0.893750,-0.025844,0.241653,-1.696747
0.031250,0.893750,-0.046682,0.310363,-1.690700
0.043750,0.893750,-0.063916,0.349198,-1.637913
0.056250,0.893750,-0.074019,0.364876,-1.552327
0.068750,0.893750,-0.075779,0.364106,-1.447074
0.081250,0.893750,-0.069570,0.352579,-1.332771
0.093750,0.893750,-0.056604,0.334640,-1.217093
0.106250,0.893750,-0.038399,0.313376,-1.105059
0.118750,0.893750,-0.016444,0.290852,-0.999642
0.131250,0.893750,0.007956,0.268380,-0.902428
0.143750,0.893750,0.033725,0.246736,-0.813875
0.156250,0.893750,0.060040,0.226346,-0.733904
0.168750,0.893750,0.086295,0.207394,-0.662116
0.181250,0.893750,0.112057,0.189927,-0.597910
0.193750,0.893750,0.137026,0.173910,-0.540619
0.206250,0.893750,0.161004,0.159261,-0.489573
0.218750,0.893750,0.183868,0.145878,-0.444127
0.231250,0.893750,0.205549,0.133650,-0.403680
0.243750,0.893750,0.226015,0.122467,-0.367687
0.256250,0.893750,0.245264,0.112225,-0.335654
0.268750,0.893750,0.263310,0.102825,-0.307139
0.281250,0.893750,0.280180,0.094178,-0.281748
0.293750,0.893750,0.295909,0.086204,-0.259127
0.306250,0.893750,0.310536,0.078828,-0.238962
0.318750,0.893750,0.324103,0.071986,-0.220971
0.331250,0.893750,0.336649,0.065618,-0.204900
0.343750,0.893750,0.348215,0.059670,-0.190521
0.356250,0.893750,0.358840,0.054096,-0.177627
0.368750,0.893750,0.368560,0.048850,-0.166027
0.381250,0.893750,0.377407,0.043895,-0.155550
0.393750,0.893750,0.385414,0.039193,-0.146034
0.406250,0.893750,0.392606,0.034712,-0.137330
0.418750,0.893750,0.399008,0.030421,-0.129300
0.431250,0.893750,0.404641,0.026292,-0.121813
0.443750,0.893750,0.409523,0.022297,-0.114745
0.456250,0.893750,0.413667,0.018412,-0.107976
0.468750,0.893750,0.417086,0.014611,-0.101392
0.481250,0.893750,0.419786,0.010872,-0.094883
0.493750,0.893750,0.421773,0.007170,-0.088340
0.506250,0.893750,0.423047,0.003485,-0.081656
0.518750,0.893750,0.423606,-0.000208,-0.074725
0.531250,0.893750,0.423444,-0.003931,-0.067452
0.543750,0.893750,0.422553,-0.007708,-0.059749
0.556250,0.893750,0.420919,-0.011563,-0.051507
0.568750,0.893750,0.418528,-0.015522,-0.042612
0.581250,0.893750,0.415358,-0.019613,-0.032950
0.593750,0.893750,0.411386,-0.023863,-0.022398
0.606250,0.893750,0.406583,-0.028306,-0.010828
0.618750,0.893750,0.400919,-0.032974,0.001894
0.631250,0.893750,0.394355,-0.037906,0.015914
0.643750,0.893750,0.386851,-0.043142,0.031391
0.656250,0.893750,0.378362,-0.048729,0.048495
0.668750,0.893750,0.368837,-0.054716,0.067413
0.681250,0.893750,0.358221,-0.061162,0.088352
0.693750,0.893750,0.346455,-0.068129,0.111542
0.706250,0.893750,0.333477,-0.075689,0.137236
0.718750,0.893750,0.319221,-0.083923,0.165721
0.731250,0.893750,0.303621,-0.092922,0.197314
0.743750,0.893750,0.286610,-0.102785,0.232374
0.756250,0.893750,0.268126,-0.113628,0.271303
0.768750,0.893750,0.248115,-0.125573,0.314549
0.781250,0.893750,0.226537,-0.138760,0.362614
0.793750,0.893750,0.203378,-0.153332,0.416053
0.806250,0.893750,0.178660,-0.169441,0.475471
0.818750,0.893750,0.152459,-0.187234,0.541517
0.831250,0.893750,0.124933,-0.206836,0.614860
0.843750,0.893750,0.096349,-0.228329,0.696153
0.856250,0.893750,0.067124,-0.251703,0.785968
0.868750,0.893750,0.037875,-0.276793,0.884683
0.881250,0.893750,0.009473,-0.303175,0.992270
0.893750,0.893750,-0.016904,-0.329999,1.108115
0.906250,0.893750,-0.039753,-0.355795,1.230583
0.918750,0.893750,-0.057323,-0.378208,1.356363
0.931250,0.893750,-0.067782,-0.393697,1.480058
0.943750,0.893750,-0.069577,-0.397261,1.593503
0.956250,0.893750,-0.062050,-0.382372,1.685468
0.968750,0.893750,-0.046286,-0.341374,1.742098
0.981250,0.893750,-0.025956,-0.266697,1.748695
0.993750,0.893750,-0.007646,-0.153034,1.693132
0.006250,0.906250,-0.009252,0.154809,-1.925803
0.018750,0.906250,-0.030661,0.264219,-1.976807
0.031250,0.906250,-0.052953,0.330326,-1.946745
0.043750,0.906250,-0.068510,0.361441,-1.856927
0.056250,0.906250,-0.073879,0.367537,-1.729993
0.068750,0.906250,-0.068753,0.357530,-1.585051
0.081250,0.906250,-0.054587,0.338249,-1.435905
0.093750,0.906250,-0.033508,0.314417,-1.291370
0.106250,0.906250,-0.007653,0.289052,-1.156313
0.118750,0.906250,0.021125,0.263978,-1.033124
0.131250,0.906250,0.051359,0.240181,-0.922380
0.143750,0.906250,0.081978,0.218133,-0.823714
0.156250,0.906250,0.112236,0.197992,-0.736305
0.168750,0.906250,0.141630,0.179743,-0.659120
0.181250,0.906250,0.169840,0.163279,-0.591072
0.193750,0.906250,0.196677,0.148454,-0.531116
0.206250,0.906250,0.222043,0.135105,-0.478287
0.218750,0.906250,0.245902,0.123074,-0.431720
0.231250,0.906250,0.268261,0.112210,-0.390649
0.243750,0.906250,0.289151,0.102377,-0.354400
0.256250,0.906250,0.308623,0.093452,-0.322386
0.268750,0.906250,0.326733,0.085329,-0.294093
0.281250,0.906250,0.343546,0.077910,-0.269073
0.293750,0.906250,0.359124,0.071112,-0.246932
0.306250,0.906250,0.373531,0.064862,-0.227325
0.318750,0.906250,0.386827,0.059095,-0.209945
0.331250,0.906250,0.399070,0.053753,-0.194522
0.343750,0.906250,0.410313,0.048786,-0.180814
0.356250,0.906250,0.420604,0.044149,-0.168602
0.368750,0.906250,0.429990,0.039801,-0.157690
0.381250,0.906250,0.438510,0.035708,-0.147898
0.393750,0.906250,0.446200,0.031837,-0.139063
0.406250,0.906250,0.453094,0.028157,-0.131031
0.418750,0.906250,0.459220,0.024642,-0.123663
0.431250,0.906250,0.464601,0.021268,-0.116825
0.443750,0.906250,0.469258,0.018009,-0.110393
0.456250,0.906250,0.473207,0.014846,-0.104246
0.468750,0.906250,0.476463,0.011757,-0.098271
0.481250,0.906250,0.479034,0.008721,-0.092358
0.493750,0.906250,0.480925,0.005720,-0.086397
0.506250,0.906250,0.482140,0.002733,-0.080282
0.518750,0.906250,0.482677,-0.000258,-0.073906
0.531250,0.906250,0.482530,-0.003272,-0.067179
0.543750,0.906250,0.481692,-0.006331,-0.060011
0.556250,0.906250,0.480149,-0.009454,-0.052294
0.568750,0.906250,0.477887,-0.012664,-0.043915
0.581250,0.906250,0.474883,-0.015983,-0.034758
0.593750,0.906250,0.471115,-0.019437,-0.024700
0.606250,0.906250,0.466552,-0.023052,-0.013614
0.618750,0.906250,0.461162,-0.026858,-0.001361
0.631250,0.906250,0.454904,-0.030887,0.012206
0.643750,0.906250,0.447734,-0.035177,0.027249
0.656250,0.906250,0.439603,-0.039766,0.043945
0.668750,0.906250,0.430455,-0.044701,0.062489
0.681250,0.906250,0.420226,-0.050033,0.083098
0.693750,0.906250,0.408849,-0.055821,0.106014
0.706250,0.906250,0.396247,-0.062130,0.131511
0.718750,0.906250,0.382340,-0.069038,0.159898
0.731250,0.906250,0.367038,-0.076631,0.191528
0.743750,0.906250,0.350250,-0.085009,0.226800
0.756250,0.906250,0.331879,-0.094288,0.266175
0.768750,0.906250,0.311828,-0.104599,0.310177
0.781250,0.906250,0.290005,-0.116090,0.359408
0.793750,0.906250,0.266328,-0.128931,0.414557
0.806250,0.906250,0.240737,-0.143308,0.476408
0.818750,0.906250,0.213211,-0.159425,0.545841
0.831250,0.906250,0.183787,-0.177491,0.623836
0.843750,0.906250,0.152597,-0.197706,0.711449
0.856250,0.906250,0.119912,-0.220233,0.809770
0.868750,0.906250,0.086201,-0.245134,0.919826
0.881250,0.906250,0.052215,-0.272286,1.042407
0.893750,0.906250,0.019070,-0.301220,1.177781
0.906250,0.906250,-0.011651,-0.330872,1.325218
0.918750,0.906250,-0.037853,-0.359239,1.482291
0.931250,0.906250,-0.057051,-0.382904,1.643639
0.943750,0.906250,-0.066701,-0.396520,1.799939
0.956250,0.906250,-0.064915,-0.392351,1.936670
0.968750,0.906250,-0.051692,-0.360324,2.033769
0.981250,0.906250,-0.030473,-0.289254,2.067477
0.993750,0.906250,-0.009281,-0.169957,2.015698
0.006250,0.918750,-0.011491,0.175270,-2.298364
0.018750,0.918750,-0.036502,0.289595,-2.337821
0.031250,0.918750,-0.059152,0.349299,-2.262974
0.043750,0.918750,-0.070417,0.368713,-2.113469
0.056250,0.918750,-0.067761,0.362419,-1.926002
0.068750,0.918750,-0.052615,0.341835,-1.727494
0.081250,0.918750,-0.028020,0.314663,-1.534637
0.093750,0.918750,0.002819,0.285585,-1.356328
0.106250,0.918750,0.037170,0.257201,-1.196001
0.118750,0.918750,0.072974,0.230795,-1.054343
0.131250,0.918750,0.108817,0.206860,-0.930369
0.143750,0.918750,0.143779,0.185473,-0.822409
0.156250,0.918750,0.177297,0.166504,-0.728594
0.168750,0.918750,0.209058,0.149733,-0.647100
0.181250,0.918750,0.238914,0.134911,-0.576262
0.193750,0.918750,0.266823,0.121794,-0.514607
0.206250,0.918750,0.292813,0.110158,-0.460864
0.218750,0.918750,0.316948,0.099806,-0.413945
0.231250,0.918750,0.339316,0.090562,-0.372920
0.243750,0.918750,0.360014,0.082277,-0.337002
0.256250,0.918750,0.379145,0.074823,-0.305516
0.268750,0.918750,0.396807,0.068089,-0.277888
0.281250,0.918750,0.413097,0.061982,-0.253624
0.293750,0.918750,0.428103,0.056420,-0.232298
0.306250,0.918750,0.441910,0.051333,-0.213540
0.318750,0.918750,0.454595,0.046663,-0.197028
0.331250,0.918750,0.466226,0.042357,-0.182478
0.343750,0.918750,0.476868,0.038370,-0.169638
0.356250,0.918750,0.486578,0.034661,-0.158284
0.368750,0.918750,0.495407,0.031196,-0.148215
0.381250,0.918750,0.503401,0.027944,-0.139250
0.393750,0.918750,0.510601,0.024876,-0.131221
0.406250,0.918750,0.517040,0.021968,-0.123975
0.418750,0.918750,0.522752,0.019197,-0.117373
0.431250,0.918750,0.527761,0.016542,-0.111280
0.443750,0.918750,0.532090,0.013984,-0.105573
0.456250,0.918750,0.535757,0.011504,-0.100134
0.468750,0.918750,0.538776,0.009086,-0.094848
0.481250,0.918750,0.541158,0.006712,-0.089607
0.493750,0.918750,0.542909,0.004368,-0.084304
0.506250,0.918750,0.544033,0.002037,-0.078834
0.518750,0.918750,0.544528,-0.000296,-0.073091
0.531250,0.918750,0.544391,-0.002647,-0.066987
0.543750,0.918750,0.543613,-0.005032,-0.060435
0.556250,0.918750,0.542183,-0.007468,-0.053326
0.568750,0.918750,0.540086,-0.009974,-0.045551
0.581250,0.918750,0.537300,-0.012568,-0.036992
0.593750,0.918750,0.533803,-0.015269,-0.027531
0.606250,0.918750,0.529564,-0.018101,-0.017038
0.618750,0.918750,0.524550,-0.021088,-0.005377
0.631250,0.918750,0.518720,-0.024257,0.007602
0.643750,0.918750,0.512030,-0.027638,0.022062
0.656250,0.918750,0.504426,-0.031265,0.038181
0.668750,0.918750,0.495850,-0.035176,0.056159
0.681250,0.918750,0.486235,-0.039417,0.076219
0.693750,0.918750,0.475505,-0.044038,0.098614
0.706250,0.918750,0.463577,-0.049098,0.123629
0.718750,0.918750,0.450356,-0.054664,0.151593
0.731250,0.918750,0.435740,-0.060816,0.182882
0.743750,0.918750,0.419613,-0.067646,0.217933
0.756250,0.918750,0.401852,-0.075263,0.257252
0.768750,0.918750,0.382322,-0.083795,0.301431
0.781250,0.918750,0.360883,-0.093392,0.351163
0.793750,0.918750,0.337388,-0.104228,0.407260
0.806250,0.918750,0.311696,-0.116509,0.470677
0.818750,0.918750,0.283679,-0.130471,0.542532
0.831250,0.918750,0.253242,-0.146384,0.624131
0.843750,0.918750,0.220350,-0.164543,0.716975
0.856250,0.918750,0.185074,-0.185258,0.822765
0.868750,0.918750,0.147655,-0.208815,0.943353
0.881250,0.918750,0.108599,-0.235410,1.080623
0.893750,0.918750,0.068807,-0.265019,1.236233
0.906250,0.918750,0.029739,-0.297158,1.411108
0.918750,0.918750,-0.006416,-0.330483,1.604542
0.931250,0.918750,-0.036622,-0.362157,1.812754
0.943750,0.918750,-0.057203,-0.386954,2.026348
0.956250,0.918750,-0.064550,-0.396288,2.227882
0.968750,0.918750,-0.056687,-0.377423,2.389210
0.981250,0.918750,-0.035881,-0.314145,2.472000
0.993750,0.918750,-0.011444,-0.190679,2.435093
0.006250,0.931250,-0.014440,0.200922,-2.809569
0.018750,0.931250,-0.043113,0.317052,-2.813139
0.031250,0.931250,-0.063421,0.364215,-2.654309
0.043750,0.931250,-0.065792,0.366862,-2.408317
0.056250,0.931250,-0.050302,0.345573,-2.133277
0.068750,0.931250,-0.021295,0.313995,-1.864431
0.081250,0.931250,0.016169,0.279931,-1.619178
0.093750,0.931250,0.057862,0.247294,-1.403357
0.106250,0.931250,0.100790,0.217747,-1.217118
0.118750,0.931250,0.143054,0.191740,-1.057955
0.131250,0.931250,0.183548,0.169164,-0.922431
0.143750,0.931250,0.221691,0.149678,-0.807061
0.156250,0.931250,0.257237,0.132877,-0.708679
0.168750,0.931250,0.290144,0.118365,-0.624560
0.181250,0.931250,0.320481,0.105788,-0.552415
0.193750,0.931250,0.348380,0.094840,-0.490345
0.206250,0.931250,0.374002,0.085265,-0.436786
0.218750,0.931250,0.397513,0.076848,-0.390447
0.231250,0.931250,0.419080,0.069411,-0.350262
0.243750,0.931250,0.438861,0.062806,-0.315347
0.256250,0.931250,0.457001,0.056911,-0.284962
0.268750,0.931250,0.473635,0.051623,-0.258487
0.281250,0.931250,0.488884,0.046857,-0.235397
0.293750,0.931250,0.502858,0.042542,-0.215245
0.306250,0.931250,0.515653,0.038615,-0.197647
0.318750,0.931250,0.527358,0.035026,-0.182270
0.331250,0.931250,0.538052,0.031730,-0.168825
0.343750,0.931250,0.547802,0.028690,-0.157058
0.356250,0.931250,0.556672,0.025871,-0.146742
0.368750,0.931250,0.564715,0.023246,-0.137675
0.381250,0.931250,0.571979,0.020789,-0.129676
0.393750,0.931250,0.578506,0.018478,-0.122580
0.406250,0.931250,0.584333,0.016292,-0.116235
0.418750,0.931250,0.589491,0.014214,-0.110502
0.431250,0.931250,0.594008,0.012226,-0.105251
0.443750,0.931250,0.597905,0.010315,-0.100358
0.456250,0.931250,0.601201,0.008464,-0.095709
0.468750,0.931250,0.603911,0.006662,-0.091192
0.481250,0.931250,0.606045,0.004896,-0.086701
0.493750,0.931250,0.607611,0.003153,-0.082131
0.506250,0.931250,0.608611,0.001421,-0.077380
0.518750,0.931250,0.609047,-0.000311,-0.072346
0.531250,0.931250,0.608914,-0.002057,-0.066944
0.543750,0.931250,0.608206,-0.003828,-0.061087
0.556250,0.931250,0.606911,-0.005637,-0.054670
0.568750,0.931250,0.605015,-0.007499,-0.047586
0.581250,0.931250,0.602500,-0.009428,-0.039721
0.593750,0.931250,0.599341,-0.011439,-0.030959
0.606250,0.931250,0.595511,-0.013550,-0.021172
0.618750,0.931250,0.590977,-0.015780,-0.010226
0.631250,0.931250,0.585700,-0.018150,0.002027
0.643750,0.931250,0.579635,-0.020685,0.015747
0.656250,0.931250,0.572731,-0.023410,0.031113
0.668750,0.931250,0.564928,-0.026357,0.048325
0.681250,0.931250,0.556159,-0.029562,0.067608
0.693750,0.931250,0.546347,-0.033067,0.089218
0.706250,0.931250,0.535403,-0.036919,0.113447
0.718750,0.931250,0.523228,-0.041176,0.140634
0.731250,0.931250,0.509710,-0.045904,0.171171
0.743750,0.931250,0.494720,-0.051184,0.205517
0.756250,0.931250,0.478115,-0.057110,0.244213
0.768750,0.931250,0.459734,-0.063797,0.287900
0.781250,0.931250,0.439397,-0.071382,0.337342
0.793750,0.931250,0.416907,-0.080031,0.393455
0.806250,0.931250,0.392049,-0.089944,0.457342
0.818750,0.931250,0.364596,-0.101365,0.530336
0.831250,0.931250,0.334321,-0.114586,0.614051
0.843750,0.931250,0.301010,-0.129958,0.710440
0.856250,0.931250,0.264502,-0.147889,0.821854
0.868750,0.931250,0.224740,-0.168843,0.951087
0.881250,0.931250,0.181864,-0.193304,1.101372
0.893750,0.931250,0.136364,-0.221700,1.276263
0.906250,0.931250,0.089293,-0.254218,1.479258
0.918750,0.931250,0.042578,-0.290447,1.712912
0.931250,0.931250,-0.000637,-0.328679,1.977044
0.943750,0.931250,-0.035731,-0.364681,2.265241
0.956250,0.931250,-0.056983,-0.389899,2.559665
0.968750,0.931250,-0.059263,-0.389350,2.823571
0.981250,0.931250,-0.041837,-0.340421,2.996482
0.993750,0.931250,-0.014272,-0.216395,3.000500
0.006250,0.943750,-0.018098,0.233182,-3.542880
0.018750,0.943750,-0.049040,0.343836,-3.451008
0.031250,0.943750,-0.061013,0.369132,-3.133194
0.043750,0.943750,-0.046841,0.349578,-2.732369
0.056250,0.943750,-0.012162,0.312142,-2.334374
0.068750,0.943750,0.034545,0.271185,-1.978126
0.081250,0.943750,0.086301,0.233017,-1.674226
0.093750,0.943750,0.138563,0.199773,-1.420762
0.106250,0.943750,0.188771,0.171675,-1.211154
0.118750,0.943750,0.235678,0.148209,-1.037967
0.131250,0.943750,0.278815,0.128662,-0.894421
0.143750,0.943750,0.318141,0.112337,-0.774842
0.156250,0.943750,0.353834,0.098633,-0.674652
0.168750,0.943750,0.386168,0.087053,-0.590224
0.181250,0.943750,0.415445,0.077199,-0.518690
0.193750,0.943750,0.441967,0.068753,-0.457787
0.206250,0.943750,0.466015,0.061460,-0.405714
